기관구분,등록기관,등록번호,유형,단체명,대표자,소재지,주된사업,연락처,등록일,주관과
중앙행정기관,기후에너지환경부,제65호,,전국환경감시협회,박길림,대전광역시 중구 계백로1618번길 55 (유천동),"환경교육·홍보, 산림보호 및 밀렵예방 활동, 환경캠페인 및 환경오염행위 감시활동",042-274-3112,2004-11-24,지구환경협력과
중앙행정기관,기후에너지환경부,제66호,,한국환경보호국민연대,김재호,서울특별시 영등포구 영등포동 7가 31-1 3층,"환경홍보·계몽, 환경교육, 환경오염감시활동, 환경보전 홍보물 간행 등",02-3667-9661,2004-12-02,지구환경협력과
중앙행정기관,기후에너지환경부,제68호,,전국녹색가계운동협의회,김성수,"서울특별시 서대문구 통일로 189, 3층 (영천동)",녹색가계 운영과 재사용·재활용관련 생활운동 전개,02-754-7894,2005-01-19,지구환경협력과
중앙행정기관,기후에너지환경부,제69호,사단법인,한국그린피아연맹,김용식,"서울특별시 영등포구 국회대로 780, 223호(여의도동, 엘지엘크라트)",현장체험·수련봉사활동전개 및 네트워크 구축,02-782-2000,2005-01-25,지구환경협력과
중앙행정기관,기후에너지환경부,제70호,,대자연환경운동연합중앙회,차상록,"충남 아산시 남산로 96-14, 101호",수질보전을 위한 홍보활동 및 환경오염방지 활동,041-549-2580,2005-01-27,지구환경협력과
중앙행정기관,기후에너지환경부,제71호,,유역보전을 위한 한국강살리기네트워크,이준경 외 2인,"서울특별시 영등포구 영등포로 84길 24-4, 4층",유역보전정책 모니터링 및 보전활동 전개- 하천생태계 조사․연구활동- 하천오염 예방순찰 및 시민환경교육․홍보 활동,051-501-9185,2005-02-18,유역총량과
중앙행정기관,기후에너지환경부,제72호,사단법인,녹색어머니회,함인옥,"서울특별시 서초구 사평대로 60, 덕명빌딩 4층 (반포동)","환경보전 범국민운동 동참,환경보전 연구·교육",02-3446-8806,2005-03-30,지구환경협력과
중앙행정기관,기후에너지환경부,제73호,,환경지킴이운동본부,이무희,"강원도 강릉시 강변로 312번길 11-14, 1층",". 꽃‧나무심기 및 가꾸기 진행
. 자원절약 및 재활용 캠페인 전개
. 환경친화적 의식을 높이기 위한 청소년교육 등",031-258-2200,2005-04-13,지구환경협력과
중앙행정기관,기후에너지환경부,제74호,,한강유역지속가능발전협의회,이광우,"경기도 양평군 양평읍 마유산로 1, 1층",한강유역관련단체 정보교류 및 조사연구교육홍보,031-772-2769,2005-04-26,지구환경협력과
중앙행정기관,기후에너지환경부,제75호,사단법인,자연사랑환경보전협의회,강위택,"경상남도 창원시 마산회원구 합포로 274, 한진오피스텔 1305호 (양덕동)","범국민적 자연환경보호운동, 교육, 캠페인 전개",055-255-2400,2005-06-09,자연생태정책과
중앙행정기관,기후에너지환경부,제76호,,환경과생명을지키는전국교사모임,이용철,"경기도 파주시  책향기로 183, 1502-501호",녹색교육의 기본이념 정립및정책연구사업,02-997-1436,2005-06-22,지구환경협력과
중앙행정기관,기후에너지환경부,제77호,,사랑의녹색운동본부,김암,"서울특별시 송파구 백제고분로 250, 진양빌딩 201호 (삼전동)",환경보전연구교육 등 환경보전활동사회봉사활동,02-2069-0545,2005-06-22,지구환경협력과
중앙행정기관,기후에너지환경부,제78호,,환경감시중앙본부,박태운,강원도 춘천시 옥천길 54번길 22(옥천동),"ㅇ 환경문제에 관한 조사, 연구, 자문, 지원
ㅇ 환경친화적인 지역 환경사업에 대한 연구
ㅇ 환경교육 자료의 개발과 환경의식 고양사업 등",02-975-7294,2005-07-07,지구환경협력과
중앙행정기관,기후에너지환경부,제79호,,낙동강환경보호운동본부,홍성택,"대구광역시 달서구 구마로 66, 본리주유소 3층 (본동)","환경보전 캠페인 전개, 환경학술연구 등",053-527-0128,2005-09-15,지구환경협력과
중앙행정기관,기후에너지환경부,제80호,,참여환경운동연대,장운합,전라북도 남원시 향교동 203-1,"환경보전, 생명존중운동을 위한 홍보 및 문화사업 등",063-632-3513,2005-10-06,지구환경협력과
중앙행정기관,기후에너지환경부,제81호,,월드그린환경연합,박광영,"서울특별시 영등포구 선유로 269, (지층) (양평동4가)","환경보호활동 및 범국민적 홍보활동, 환경친화적 국민생활 계도",02)3789-7114,2005-11-11,지구환경협력과
중앙행정기관,기후에너지환경부,제82호,사단법인,에코코리아,이은주,"경기도 고양시 덕양구 화신로 170, 2101동 503호(행신동, 햇빛마을)","ㅇ 자료의 수집 및 관리, 조사 및 연구활동, 생태보전활동
ㅇ출판물 간행(newsletter) 및 연구대회 개최
ㅇ 동·식물관련 생태지도자 양성, 청소년 생태조사단 양성 등",031)967-4774,2006-01-10,생물다양성과
중앙행정기관,기후에너지환경부,제83호,,금강유역환경회의,신언석 외 3인,"대전광역시 서구 둔산로 74번길 29(둔산동, 하나빌딩 401호)","금강수계 수질 및 생태계보전을 위한 정책제시, 권역별 시민사회활동의 지원, 정보교류 및 지원",043)226-7774,2006-02-03,물환경정책과
중앙행정기관,기후에너지환경부,제84호,사단법인,한국자동차환경연합,채수,서울특별시 영등포구 국회대로 30길 14 B1층 57호,"ㅇ 자동차 환경 보호 및 국가경제 발전에 기여
ㅇ 자동차 생산자책임재활용제 연구 미치 정책 제안
ㅇ 자동차 재활용에 관한 국내 외 정보수집 및 연구
ㅇ 자동차 환경 및 재활용을 위한 세미나 및 학술대회 개최
ㅇ 비영리 자원봉사 단체에 자동차 기증을 통한 복지 및 업무 지원
ㅇ 자동차 재활용 및 수리, 퍠차시 발생하는 오염물질 감시 및 연구
ㅇ 자동차 재활용률 높이기
ㅇ 환경 관련 단체와 협력하여 추진하는 환경 보호 활동 
ㅇ 기타 목적 달성에 필요한 부대사업",02)2210-4998,2006-02-13,자원재활용과
중앙행정기관,기후에너지환경부,제86호,사단법인,생명평화마중물,문규현,"서울특별시 종로구 새문안로 69, 구세군회관 403호 (신문로1가)","지속가능한 생태적 삶을 살기 위한 교육사업,평화와 상생",,2006-06-12,지구환경협력과
중앙행정기관,기후에너지환경부,제87호,,우리땅걷기,신정일,서울특별시 용산구 한강대로62나길 6 (한강로1가),우리나라 강과 산의 직접체험을 통한 환경보전 의식 고취,02)574-6711,2006-08-30,유역총량과
중앙행정기관,기후에너지환경부,제88호,,팔당상수원지키기 시면연대,정진성외4인,"경기도 양평군 양서면 용담1길 6-5, 303호","팔당상수원 수질보전 활동 및 민간감시활동,미래세대, 생태환경 재생 조형교육",031)744-8528,2006-09-19,물환경정책과
중앙행정기관,기후에너지환경부,제89호,,대한야생동물생태연구협회,정원수,"경상남도 양산시 양산대로 849, 주경기장내 159-1(북부동)",야생동물생태보전을 위한 연구보호 및 번식사업,055)388-8119,2006-12-13,생물다양성과
중앙행정기관,기후에너지환경부,제90호,,21환경교육중앙회,문달주,"서울특별시 강서구 가로공원로 195, 대광빌딩 3층 (화곡동)","환경의식 고취를 위한 교육사업,환경교육을 위한 환경지도자양성사업 등",02)2691-5447,2007-03-28,지구환경협력과
중앙행정기관,기후에너지환경부,제92호,사단법인,현장과이론이만나는연구소생태지평,전승수,"서울특별시 마포구 월드컵북로12길 20, 6층 (성산동, 보영빌딩)","DMZ 일원 보전방안 조사 연구, 강 하구, 갯벌 보전방안 및 대안에너지 보급방안 조사 연구, 아토피 Zero 운동 등",02-338-9572,2007-05-29,지구환경협력과
중앙행정기관,기후에너지환경부,제93호,사단법인,한국자원재활용협회,조인배,"경기도 수원시 팔달구 권광로134번길 40, 두선빌딩 3층 303호 (인계동)",폐기물수집운반 유통체계를 확립,031)221-5611,2007-06-07,자원재활용과
중앙행정기관,기후에너지환경부,제94호,,자연환경사랑운동본부,최명희,경상북도 경주시 태종로685번길 2 (노서동),아름다운 금수강산을 후대에 유산으로 물려줄 수 있도록 자연을 보호하고 가꾸는 봉사활동,054)746-8005,2007-07-05,자연생태정책과
중앙행정기관,기후에너지환경부,제95호,사단법인,한국환경운동본부,양광선,"경기도 고양시 일산동구 무궁화로 34, 804호(장항동, 남정시티프라자2차)","- 국내외 환경단체 및 환경연구소와 연대한 각종 학술회 개최
 - 청소년 환경의식 고취 및 조직활동 체험
 - 회원 대상의 환경교육 및 홍보
 - 생태학습장 조성 및 생태공원 관리 등",031)1588-0312,2007-10-12,지구환경협력과
중앙행정기관,기후에너지환경부,제96호,,대한민국특전사동지회환경봉사단,정무신,부산광역시 사하구 낙동남로 1233번길 59(하단동),"ㅇ 수중 침적물 수거 및 상수원 유입감시 활동사업
ㅇ 환경보호 홍보사업 등",051-314-1119,2007-12-26,물환경정책과
중앙행정기관,기후에너지환경부,제97호,,녹색자전거봉사단연합,한만정,서울시 송파구 올림픽로41길 27 (풍납동),"- 자전거 이용 활성화 운동 - 환경문제에 대한 조사 연구 및 정책 제시- 환경의식 고취를 위한 교육, 홍보, 캠페인 등",02-414-9994,2008-01-30,지구환경협력과
중앙행정기관,기후에너지환경부,제98호,,낙동강네트워크,김상화,"부산광역시 연제구 중앙대로1226번길 30, 태경빌딩 202호 (거제동)","낙동강유역의 통합적, 효율적 관리를 위한 실천사업",051-506-3485,2008-02-04,유역총량과
중앙행정기관,기후에너지환경부,제99호,,전국환경교육연합,김효종,강원도 원주시 남원로 527번길 82-9,".청소년 환경교육 및 자연환경연수원 교재 개발 보급
.환경교육과 관련한 국제교류 및 조사·연구
- 환경교육지도자 양상 등",033-731-1600,2008-03-18,지구환경협력과
중앙행정기관,기후에너지환경부,제102호,,환경과사람들,최병환,"서울특별시 마포구 희우정로 100-1, 2층 (망원동)","환경관련 시민교육 및 홍보,환경정책 대안 제시, 환경과 국토에 대한 연구 및 제반 활동 등",02)338-3488,2008-07-08,지구환경협력과
중앙행정기관,기후에너지환경부,제103호,사단법인,한국자연보호화랑봉사단,한광선,"서울특별시 양천구 목동로9길 16-1, 2층","○ 청소년에게 자연보호의 필요성에 대한 현장체험 교육
○ 청소년의 심신단련과 정서함양을 위한 수련대회 등",02)924-3377,2008-07-23,자연생태정책과
중앙행정기관,기후에너지환경부,제104호,사단법인,한국로하스협회,장선엽,"서울특별시 서대문구 신촌로 189, 이화인비따레 101호","1.건강한 자연환경과 생활환경을 만들기 위한 정책제안
2.지속가능한 환경산업 육성을 위한 정책제안 등",02)338-7982,2008-12-03,환경보건정책과
중앙행정기관,기후에너지환경부,제105호,,대한민국자연자원보존협회,이종원,충북 보은군 회인면 송평리 산37,생태계 보존 및 환경정책 구현을 위한 사회봉사,043-543-9980,2009-01-19,지구환경협력과
중앙행정기관,기후에너지환경부,제106호,,대자연(Great Nature),이혜경,"서울특별시 용산구 녹사평대로 134, 광원빌딩 5층","1. 그린스쿨 운동(청소년 환경활동가 양성, 그린스쿨 구축 및 네트워크 형성), 2. 그린캠퍼스 운동(대학생 환경활동가 양성, 그린캠퍼스 구축 및 환경동아리 네트워크 형성), 3. 그린월드 운동(전 세계 환경난민돕기, 환경캠페인 및 환경포럼, 글로벌 환경 네트워크 형성)",044)201-6882,2009-02-06,지구환경협력과
중앙행정기관,기후에너지환경부,제108호,,온누리환경연합,이대근,"대구광역시 달서구 파도고개로 219, 2층 (두류동)",환경문제 조사 연구 및 자문 지원사업,053-628-6000,2009-02-24,지구환경협력과
중앙행정기관,기후에너지환경부,제109호,사단법인,애플녹색전국연합,박삼규,"서울특별시 중구 동호로15길 35, 구정빌딩 402호 (신당동)",기후변화 및 녹색성장산업에 대한 연구 및 홍보,2252-6080,2009-03-09,지구환경협력과
중앙행정기관,기후에너지환경부,제110호,사단법인,(사)국가유공자환경운동본부,이화종,경기도 수원시 권선구 정조로 432 미영상가 301호,환경보호운동을 통한 조국사랑 정신의 고취,031-245-1921,2009-03-11,자연생태정책과
